,Vid_num,Video Link
213,213,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0006/Dry_Eye_Zoom_Group_October_14_202229_clip5.mp4
214,214,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0096/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic73_clip5.mp4
215,215,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0015/Te_Awamutu_Community_Board_Meeting_14_September_2021177_clip2.mp4
216,216,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0018/Te_Awamutu_Community_Board_Meeting_14_September_2021179_clip2.mp4
217,217,data/engagement/video/August_Facebook_Live/clip0030/August_Facebook_Live22_clip1.mp4
218,218,data/engagement/video/Group_therapy_video_2/clip0106/Group_therapy_video_274_clip2.mp4
219,219,data/engagement/video/August_Facebook_Live/clip0043/August_Facebook_Live28_clip7.mp4
220,220,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0094/Stroke_Buddies_Support_Group_Meeting_#5103_clip4.mp4
221,221,data/engagement/video/PCA_Support_Group_Webinar_-_1st_December_2023/clip0003/PCA_Support_Group_Webinar_-_1st_December_2023109_clip3.mp4
222,222,data/engagement/video/Zoom_Focus_Group/clip0029/Zoom_Focus_Group31_clip1.mp4
223,223,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0044/PTSD_Buddies_Zoom_Group_Support_Meeting34_clip1.mp4
224,224,data/engagement/video/Group_therapy_video_2/clip0029/Group_therapy_video_218_clip4.mp4
225,225,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0131/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip7.mp4
226,226,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0019/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic15_clip1.mp4
227,227,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0010/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202174_clip5.mp4
228,228,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0040/Te_Awamutu_Community_Board_Meeting_14_September_2021186_clip2.mp4
229,229,data/engagement/video/Zoom_Focus_Group/clip0007/Zoom_Focus_Group10_clip4.mp4
230,230,data/engagement/video/August_Facebook_Live/clip0082/August_Facebook_Live48_clip2.mp4
231,231,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0051/Stroke_Buddies_Support_Group_Meeting_#574_clip2.mp4
232,232,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0031/Te_Awamutu_Community_Board_Meeting_14_September_2021182_clip4.mp4
233,233,data/engagement/video/August_Facebook_Live/clip0029/August_Facebook_Live22_clip7.mp4
234,234,data/engagement/video/Group_therapy_video_2/clip0081/Group_therapy_video_258_clip2.mp4
235,235,data/engagement/video/August_Facebook_Live/clip0062/August_Facebook_Live38_clip6.mp4
236,236,data/engagement/video/Zoom_Focus_Group/clip0042/Zoom_Focus_Group38_clip1.mp4
237,237,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0068/Te_Awamutu_Community_Board_Meeting_14_September_2021198_clip4.mp4
238,238,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0064/Dry_Eye_Zoom_Group_October_14_202264_clip4.mp4
239,239,data/engagement/video/Group_therapy_video_2/clip0116/Group_therapy_video_285_clip1.mp4
240,240,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0122/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip8.mp4
241,241,data/engagement/video/August_Facebook_Live/clip0006/August_Facebook_Live8_clip6.mp4
242,242,data/engagement/video/Zoom_Focus_Group/clip0090/Zoom_Focus_Group88_clip1.mp4
243,243,data/engagement/video/August_Facebook_Live/clip0105/August_Facebook_Live57_clip3.mp4
244,244,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0020/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202177_clip2.mp4
245,245,data/engagement/video/Group_therapy_video_2/clip0041/Group_therapy_video_231_clip2.mp4
246,246,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0071/Stroke_Buddies_Support_Group_Meeting_#591_clip2.mp4
247,247,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0026/Dry_Eye_Zoom_Group_October_14_202238_clip1.mp4
248,248,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0067/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic61_clip3.mp4
249,249,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0085/Dry_Eye_Zoom_Group_October_14_202278_clip2.mp4
250,250,data/engagement/video/August_Facebook_Live/clip0085/August_Facebook_Live50_clip5.mp4
251,251,data/engagement/video/August_Facebook_Live/clip0025/August_Facebook_Live21_clip9.mp4
252,252,data/engagement/video/August_Facebook_Live/clip0087/August_Facebook_Live51_clip6.mp4
253,253,data/engagement/video/zoom_group_therapy_session_1/clip0070/zoom_group_therapy_session_180_clip2.mp4
254,254,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0003/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic7_clip2.mp4
255,255,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0036/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202191_clip1.mp4
256,256,data/engagement/video/Group_therapy_video_2/clip0110/Group_therapy_video_279_clip4.mp4
257,257,data/engagement/video/Group_therapy_video_2/clip0090/Group_therapy_video_263_clip3.mp4
258,258,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0087/Te_Awamutu_Community_Board_Meeting_14_September_2021204_clip5.mp4
259,259,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0008/PCA_Support_Group_Webina-9th_December_2022125_clip2.mp4
260,260,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0044/PTSD_Buddies_Zoom_Group_Support_Meeting34_clip2.mp4
261,261,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0061/Dry_Eye_Zoom_Group_October_14_202262_clip4.mp4
262,262,data/engagement/video/August_Facebook_Live/clip0032/August_Facebook_Live22_clip8.mp4
263,263,data/engagement/video/Group_therapy_video_2/clip0074/Group_therapy_video_253_clip2.mp4
264,264,data/engagement/video/Group_therapy_video_2/clip0026/Group_therapy_video_216_clip2.mp4
265,265,data/engagement/video/Group_therapy_video_2/clip0057/Group_therapy_video_242_clip2.mp4
266,266,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0029/Te_Awamutu_Community_Board_Meeting_14_September_2021182_clip8.mp4
267,267,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0115/Te_Awamutu_Community_Board_Meeting_14_September_2021215_clip8.mp4
268,268,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0109/Dry_Eye_Zoom_Group_October_14_202285_clip1.mp4
269,269,data/engagement/video/August_Facebook_Live/clip0031/August_Facebook_Live22_clip7.mp4
270,270,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0118/Dry_Eye_Zoom_Group_October_14_202290_clip3.mp4
271,271,data/engagement/video/Zoom_Focus_Group/clip0037/Zoom_Focus_Group34_clip4.mp4
272,272,data/engagement/video/Zoom_Focus_Group/clip0069/Zoom_Focus_Group59_clip1.mp4
273,273,data/engagement/video/Group_therapy_video_2/clip0101/Group_therapy_video_270_clip2.mp4
274,274,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0042/PTSD_Buddies_Zoom_Group_Support_Meeting34_clip2.mp4
275,275,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0131/Dry_Eye_Zoom_Group_October_14_202298_clip5.mp4
276,276,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0034/Stroke_Buddies_Support_Group_Meeting_#545_clip2.mp4
277,277,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0118/Dry_Eye_Zoom_Group_October_14_202290_clip1.mp4
278,278,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0009/PCA_Support_Group_Webina-9th_December_2022128_clip2.mp4
279,279,data/engagement/video/Group_therapy_video_2/clip0032/Group_therapy_video_220_clip2.mp4
280,280,data/engagement/video/August_Facebook_Live/clip0040/August_Facebook_Live26_clip7.mp4
281,281,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0038/PTSD_Buddies_Zoom_Group_Support_Meeting28_clip2.mp4
282,282,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0032/Te_Awamutu_Community_Board_Meeting_14_September_2021182_clip5.mp4
283,283,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0079/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic67_clip4.mp4
284,284,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0102/Te_Awamutu_Community_Board_Meeting_14_September_2021211_clip6.mp4
285,285,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0040/Stroke_Buddies_Support_Group_Meeting_#557_clip1.mp4
286,286,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0110/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic86_clip1.mp4
287,287,data/engagement/video/Group_therapy_video_2/clip0008/Group_therapy_video_26_clip4.mp4
288,288,data/engagement/video/Zoom_Focus_Group/clip0038/Zoom_Focus_Group35_clip2.mp4
289,289,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0052/Dry_Eye_Zoom_Group_October_14_202253_clip1.mp4
290,290,data/engagement/video/Zoom_Focus_Group/clip0072/Zoom_Focus_Group67_clip2.mp4
291,291,data/engagement/video/Group_therapy_video_2/clip0111/Group_therapy_video_279_clip2.mp4
292,292,data/engagement/video/August_Facebook_Live/clip0075/August_Facebook_Live45_clip3.mp4
293,293,data/engagement/video/Zoom_Focus_Group/clip0037/Zoom_Focus_Group34_clip5.mp4
294,294,data/engagement/video/August_Facebook_Live/clip0044/August_Facebook_Live29_clip2.mp4
295,295,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0052/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021103_clip3.mp4
296,296,data/engagement/video/Zoom_Focus_Group/clip0048/Zoom_Focus_Group42_clip5.mp4
297,297,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0074/Stroke_Buddies_Support_Group_Meeting_#591_clip3.mp4
298,298,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0049/Stroke_Buddies_Support_Group_Meeting_#571_clip4.mp4
299,299,data/engagement/video/PCA_Support_Group_Webinar_-_1st_December_2023/clip0002/PCA_Support_Group_Webinar_-_1st_December_2023107_clip4.mp4
300,300,data/engagement/video/Group_therapy_video_2/clip0018/Group_therapy_video_211_clip1.mp4
301,301,data/engagement/video/Group_therapy_video_2/clip0057/Group_therapy_video_242_clip5.mp4
302,302,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0121/Dry_Eye_Zoom_Group_October_14_202292_clip5.mp4
303,303,data/engagement/video/August_Facebook_Live/clip0088/August_Facebook_Live51_clip7.mp4
304,304,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0008/Mock_Group_Therapy_Session_Substance_Abuse10_clip4.mp4
305,305,data/engagement/video/August_Facebook_Live/clip0085/August_Facebook_Live50_clip8.mp4
306,306,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0096/Te_Awamutu_Community_Board_Meeting_14_September_2021210_clip5.mp4
307,307,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0093/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic71_clip5.mp4
308,308,data/engagement/video/August_Facebook_Live/clip0107/August_Facebook_Live60_clip8.mp4
309,309,data/engagement/video/Group_therapy_video_2/clip0036/Group_therapy_video_224_clip2.mp4
310,310,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.mp4
311,311,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip1.mp4
312,312,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip1.mp4
313,313,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0142/Dry_Eye_Zoom_Group_October_14_2022104_clip4.mp4
314,314,data/engagement/video/Group_therapy_video_2/clip0001/Group_therapy_video_22_clip1.mp4
315,315,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0010/Te_Awamutu_Community_Board_Meeting_14_September_2021175_clip2.mp4
316,316,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0123/Dry_Eye_Zoom_Group_October_14_202294_clip3.mp4
317,317,data/engagement/video/PCA_Support_Group_Webinar_-_1st_December_2023/clip0018/PCA_Support_Group_Webinar_-_1st_December_2023128_clip2.mp4
318,318,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0078/PTSD_Buddies_Zoom_Group_Support_Meeting61_clip1.mp4
319,319,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0031/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic26_clip3.mp4
320,320,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0043/Dry_Eye_Zoom_Group_October_14_202244_clip2.mp4
321,321,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0022/Te_Awamutu_Community_Board_Meeting_14_September_2021180_clip4.mp4
322,322,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0003/Te_Awamutu_Community_Board_Meeting_14_September_2021172_clip6.mp4
323,323,data/engagement/video/PCA_Support_Group_Webinar_-_1st_December_2023/clip0015/PCA_Support_Group_Webinar_-_1st_December_2023124_clip1.mp4
324,324,data/engagement/video/zoom_group_therapy_session_1/clip0058/zoom_group_therapy_session_177_clip5.mp4
325,325,data/engagement/video/Group_therapy_video_2/clip0117/Group_therapy_video_285_clip5.mp4
326,326,data/engagement/video/Group_therapy_video_2/clip0055/Group_therapy_video_240_clip3.mp4
327,327,data/engagement/video/Zoom_Focus_Group/clip0026/Zoom_Focus_Group29_clip5.mp4
328,328,data/engagement/video/Zoom_Focus_Group/clip0034/Zoom_Focus_Group33_clip1.mp4
329,329,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0068/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic62_clip1.mp4
330,330,data/engagement/video/Zoom_Focus_Group/clip0051/Zoom_Focus_Group43_clip1.mp4
331,331,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0011/Te_Awamutu_Community_Board_Meeting_14_September_2021176_clip1.mp4
332,332,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0090/Dry_Eye_Zoom_Group_October_14_202279_clip2.mp4
333,333,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.mp4
334,334,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0033/Stroke_Buddies_Support_Group_Meeting_#543_clip4.mp4
335,335,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0022/PCA_Support_Group_Webina-9th_December_2022157_clip5.mp4
336,336,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0046/PTSD_Buddies_Zoom_Group_Support_Meeting37_clip2.mp4
337,337,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0037/Te_Awamutu_Community_Board_Meeting_14_September_2021184_clip6.mp4
338,338,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0123/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip4.mp4
339,339,data/engagement/video/Zoom_Focus_Group/clip0041/Zoom_Focus_Group37_clip6.mp4
340,340,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0002/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic3_clip5.mp4
341,341,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0045/Te_Awamutu_Community_Board_Meeting_14_September_2021189_clip5.mp4
342,342,data/engagement/video/grief_support_group/clip0037/grief_support_group59_clip4.mp4
343,343,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0016/PTSD_Buddies_Zoom_Group_Support_Meeting14_clip3.mp4
344,344,data/engagement/video/grief_support_group/clip0003/grief_support_group12_clip3.mp4
345,345,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0104/Dry_Eye_Zoom_Group_October_14_202284_clip3.mp4
346,346,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0133/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip6.mp4
347,347,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0028/Te_Awamutu_Community_Board_Meeting_14_September_2021181_clip6.mp4
348,348,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0006/Dry_Eye_Zoom_Group_October_14_202229_clip2.mp4
349,349,data/engagement/video/Zoom_Focus_Group/clip0019/Zoom_Focus_Group25_clip3.mp4
350,350,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0109/Dry_Eye_Zoom_Group_October_14_202285_clip5.mp4
351,351,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0018/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic15_clip1.mp4
352,352,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0018/Dry_Eye_Zoom_Group_October_14_202236_clip1.mp4
353,353,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0090/Dry_Eye_Zoom_Group_October_14_202279_clip4.mp4
354,354,data/engagement/video/Zoom_Focus_Group/clip0071/Zoom_Focus_Group65_clip5.mp4
355,355,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0042/Dry_Eye_Zoom_Group_October_14_202244_clip4.mp4
356,356,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0129/Te_Awamutu_Community_Board_Meeting_14_September_2021220_clip2.mp4
357,357,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0018/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic15_clip3.mp4
358,358,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0004/PCA_Support_Group_Webina-9th_December_2022120_clip3.mp4
359,359,data/engagement/video/zoom_group_therapy_session_1/clip0003/zoom_group_therapy_session_121_clip5.mp4
360,360,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0057/Dry_Eye_Zoom_Group_October_14_202259_clip2.mp4
361,361,data/engagement/video/August_Facebook_Live/clip0053/August_Facebook_Live34_clip6.mp4
362,362,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0053/Dry_Eye_Zoom_Group_October_14_202253_clip4.mp4
363,363,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0063/Te_Awamutu_Community_Board_Meeting_14_September_2021195_clip2.mp4
364,364,data/engagement/video/Group_therapy_video_2/clip0064/Group_therapy_video_245_clip4.mp4
