listener_clip_uid,listener_video_path,listener_text_path,listener_audio_path,listener_openface_path,speaker_video_path,speaker_text_path,speaker_audio_path,speaker_openface_path,engagement
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0036,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip3.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip3.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip3.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip3.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.csv,0.1833333333333333
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0036,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip4.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip4.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip4.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip4.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.csv,-2.7755575615628914e-17
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0036,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip5.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip5.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip5.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip5.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip6.csv,-0.009999999999999998
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0037,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip4.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip4.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip4.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip4.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.csv,0.00999999999999995
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0037,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip5.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip5.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip5.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip5.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.csv,-1.3877787807814457e-17
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0037,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip6.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip6.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip6.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip6.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0037/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic39_clip1.csv,0.13999999999999996
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0038,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.csv,0.07333333333333328
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0038,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.csv,0.17333333333333328
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0038,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip4.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip4.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip4.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip4.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0038/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.csv,0.08999999999999994
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0039,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.csv,0.15999999999999998
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0039,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.csv,-0.06666666666666667
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0039,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip5.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip5.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip5.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip5.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0039/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.csv,-0.08000000000000003
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0040,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip1.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.csv,0.03999999999999994
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0040,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip3.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.csv,0.09666666666666662
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0040,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip4.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip4.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip4.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip4.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0040/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic40_clip2.csv,0.08999999999999996
