listener_clip_uid,listener_video_path,listener_text_path,listener_audio_path,listener_openface_path,speaker_video_path,speaker_text_path,speaker_audio_path,speaker_openface_path,engagement
Dry_Eye_Zoom_Group_October_14_2022_clip0068,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip1.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip1.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip1.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip1.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip4.csv,-0.3733333333333332
Dry_Eye_Zoom_Group_October_14_2022_clip0068,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip2.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip2.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip2.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip2.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0068/Dry_Eye_Zoom_Group_October_14_202265_clip4.csv,-0.0433333333333332
Dry_Eye_Zoom_Group_October_14_2022_clip0069,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0069/Dry_Eye_Zoom_Group_October_14_202266_clip1.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0069/Dry_Eye_Zoom_Group_October_14_202266_clip1.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0069/Dry_Eye_Zoom_Group_October_14_202266_clip1.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0069/Dry_Eye_Zoom_Group_October_14_202266_clip1.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0069/Dry_Eye_Zoom_Group_October_14_202266_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0069/Dry_Eye_Zoom_Group_October_14_202266_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0069/Dry_Eye_Zoom_Group_October_14_202266_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0069/Dry_Eye_Zoom_Group_October_14_202266_clip4.csv,-0.24
Dry_Eye_Zoom_Group_October_14_2022_clip0070,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip1.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip1.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip1.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip1.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.csv,-0.1433333333333332
Dry_Eye_Zoom_Group_October_14_2022_clip0070,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip2.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip2.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip2.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip2.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.csv,-0.1299999999999999
Dry_Eye_Zoom_Group_October_14_2022_clip0070,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip3.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip3.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip3.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip3.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.csv,-0.0499999999999999
Dry_Eye_Zoom_Group_October_14_2022_clip0070,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip5.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip5.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip5.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip5.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0070/Dry_Eye_Zoom_Group_October_14_202269_clip4.csv,0.0799999999999999
Dry_Eye_Zoom_Group_October_14_2022_clip0071,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip1.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip1.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip1.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip1.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,-0.0233333333333333
Dry_Eye_Zoom_Group_October_14_2022_clip0071,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip5.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip5.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip5.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip5.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,-2.775557561562892e-17
Dry_Eye_Zoom_Group_October_14_2022_clip0072,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip1.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip1.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip1.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip1.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,-0.1066666666666666
Dry_Eye_Zoom_Group_October_14_2022_clip0072,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip2.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip2.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip2.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip2.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,0.0833333333333332
Dry_Eye_Zoom_Group_October_14_2022_clip0072,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip3.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip3.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip3.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip3.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,-0.0133333333333333
Dry_Eye_Zoom_Group_October_14_2022_clip0072,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip5.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip5.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip5.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip5.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0072/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,0.0399999999999999
Dry_Eye_Zoom_Group_October_14_2022_clip0073,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip1.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip1.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip1.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip1.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,-0.2466666666666666
Dry_Eye_Zoom_Group_October_14_2022_clip0073,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip5.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip5.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip5.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip5.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0073/Dry_Eye_Zoom_Group_October_14_202271_clip4.csv,0.0666666666666666
Dry_Eye_Zoom_Group_October_14_2022_clip0074,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip2.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip2.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip2.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip2.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip4.csv,-0.2299999999999999
Dry_Eye_Zoom_Group_October_14_2022_clip0074,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip5.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip5.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip5.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip5.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip4.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip4.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip4.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0074/Dry_Eye_Zoom_Group_October_14_202273_clip4.csv,0.1266666666666666
Dry_Eye_Zoom_Group_October_14_2022_clip0075,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip1.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip1.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip1.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip1.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip5.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip5.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip5.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip5.csv,-0.0199999999999999
Dry_Eye_Zoom_Group_October_14_2022_clip0075,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip2.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip2.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip2.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip2.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip5.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip5.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip5.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip5.csv,0.0799999999999999
Dry_Eye_Zoom_Group_October_14_2022_clip0081,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip1.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip1.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip1.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip1.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip2.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip2.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip2.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip2.csv,-0.2299999999999999
Dry_Eye_Zoom_Group_October_14_2022_clip0081,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip1.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip1.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip1.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip1.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip5.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip5.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip5.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip5.csv,-0.2299999999999999
Dry_Eye_Zoom_Group_October_14_2022_clip0081,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip3.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip3.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip3.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip3.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip2.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip2.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip2.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip2.csv,0.0866666666666666
Dry_Eye_Zoom_Group_October_14_2022_clip0081,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip3.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip3.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip3.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip3.csv,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip5.csv,data/engagement/text/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip5.txt,features/audio/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip5.pt,data/engagement/featopenface/Dry_Eye_Zoom_Group_October_14_2022/clip0081/Dry_Eye_Zoom_Group_October_14_202276_clip5.csv,0.0866666666666666
